cod-ca;ca;cod-prov;prov;ano;mes;form-soc;num-con;capt-suscr-con;capt-desem-con
08;Castilla-La Mancha;19;Guadalajara;2012;1;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2012;1;Otras;0;0;0
01;Andalucía;21;Huelva;2012;1;Otras;0;0;0
02;Aragón;22;Huesca;2012;1;Otras;1;3000;3000
01;Andalucía;23;Jaén;2012;1;Otras;0;0;0
07;Castilla y León;24;León;2012;1;Otras;0;0;0
09;Cataluña;25;Lleida;2012;1;Otras;0;0;0
17;La Rioja;26;Rioja, La;2012;1;Otras;1;1000;1000
12;Galicia;27;Lugo;2012;1;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2012;1;Otras;7;15600;15600
01;Andalucía;29;Málaga;2012;1;Otras;2;4600;4600
14;Región de Murcia;30;Murcia;2012;1;Otras;1;0;0
15;C. Foral de Navarra;31;Navarra;2012;1;Otras;1;0;0
12;Galicia;32;Ourense;2012;1;Otras;1;155000;155000
03;Principado de Asturias;33;Asturias;2012;1;Otras;0;0;0
07;Castilla y León;34;Palencia;2012;1;Otras;0;0;0
05;Canarias;35;Palmas, Las;2012;1;Otras;2;12000;12000
12;Galicia;36;Pontevedra;2012;1;Otras;1;6609680;6609680
07;Castilla y León;37;Salamanca;2012;1;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2012;1;Otras;1;29963;29963
06;Cantabria;39;Cantabria;2012;1;Otras;2;379040;379040
07;Castilla y León;40;Segovia;2012;1;Otras;0;0;0
01;Andalucía;41;Sevilla;2012;1;Otras;3;49273;49273
07;Castilla y León;42;Soria;2012;1;Otras;0;0;0
09;Cataluña;43;Tarragona;2012;1;Otras;2;8000;8000
02;Aragón;44;Teruel;2012;1;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2012;1;Otras;1;3005;3005
10;Comunitat Valenciana;46;València / Valencia;2012;1;Otras;2;78200;78200
07;Castilla y León;47;Valladolid;2012;1;Otras;0;0;0
16;País Vasco;48;Bizkaia;2012;1;Otras;1;3000;3000
07;Castilla y León;49;Zamora;2012;1;Otras;0;0;0
02;Aragón;50;Zaragoza;2012;1;Otras;1;1000;1000
18;Ceuta;51;Ceuta;2012;1;Otras;0;0;0
19;Melilla;52;Melilla;2012;1;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2012;2;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2012;2;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2012;2;SA;1;175000;43750
01;Andalucía;04;Almería;2012;2;SA;0;0;0
07;Castilla y León;05;Ávila;2012;2;SA;0;0;0
11;Extremadura;06;Badajoz;2012;2;SA;0;0;0
04;Illes Balears;07;Illes Balears;2012;2;SA;1;60000;60000
09;Cataluña;08;Barcelona;2012;2;SA;7;920130;645130
07;Castilla y León;09;Burgos;2012;2;SA;0;0;0
11;Extremadura;10;Cáceres;2012;2;SA;0;0;0
01;Andalucía;11;Cádiz;2012;2;SA;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2012;2;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2012;2;SA;1;1000000;1000000
01;Andalucía;14;Córdoba;2012;2;SA;0;0;0
12;Galicia;15;Coruña, A;2012;2;SA;0;0;0
08;Castilla-La Mancha;16;Cuenca;2012;2;SA;0;0;0
09;Cataluña;17;Girona;2012;2;SA;0;0;0
01;Andalucía;18;Granada;2012;2;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2012;2;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2012;2;SA;0;0;0
01;Andalucía;21;Huelva;2012;2;SA;0;0;0
02;Aragón;22;Huesca;2012;2;SA;0;0;0
01;Andalucía;23;Jaén;2012;2;SA;0;0;0
07;Castilla y León;24;León;2012;2;SA;0;0;0
09;Cataluña;25;Lleida;2012;2;SA;0;0;0
17;La Rioja;26;Rioja, La;2012;2;SA;0;0;0
12;Galicia;27;Lugo;2012;2;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2012;2;SA;20;15175364;14695136
01;Andalucía;29;Málaga;2012;2;SA;1;500000;500000
14;Región de Murcia;30;Murcia;2012;2;SA;1;60000;60000
15;C. Foral de Navarra;31;Navarra;2012;2;SA;0;0;0
12;Galicia;32;Ourense;2012;2;SA;0;0;0
03;Principado de Asturias;33;Asturias;2012;2;SA;0;0;0
07;Castilla y León;34;Palencia;2012;2;SA;0;0;0
05;Canarias;35;Palmas, Las;2012;2;SA;1;60200;60200
12;Galicia;36;Pontevedra;2012;2;SA;1;150000;150000
07;Castilla y León;37;Salamanca;2012;2;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2012;2;SA;0;0;0
06;Cantabria;39;Cantabria;2012;2;SA;0;0;0
07;Castilla y León;40;Segovia;2012;2;SA;0;0;0
01;Andalucía;41;Sevilla;2012;2;SA;2;120200;30050
07;Castilla y León;42;Soria;2012;2;SA;0;0;0
09;Cataluña;43;Tarragona;2012;2;SA;0;0;0
02;Aragón;44;Teruel;2012;2;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2012;2;SA;1;60000;60000
10;Comunitat Valenciana;46;València / Valencia;2012;2;SA;1;480000;120000
07;Castilla y León;47;Valladolid;2012;2;SA;0;0;0
16;País Vasco;48;Bizkaia;2012;2;SA;3;12100000;12100000
07;Castilla y León;49;Zamora;2012;2;SA;0;0;0
02;Aragón;50;Zaragoza;2012;2;SA;2;120101;75101
18;Ceuta;51;Ceuta;2012;2;SA;0;0;0
19;Melilla;52;Melilla;2012;2;SA;0;0;0
16;País Vasco;01;Araba / Álava;2012;2;SL;37;15145852;15145852
08;Castilla-La Mancha;02;Albacete;2012;2;SL;48;2409115;2409115
10;Comunitat Valenciana;03;Alacant / Alicante;2012;2;SL;479;21220400;21220400
01;Andalucía;04;Almería;2012;2;SL;138;21766951;21766951
07;Castilla y León;05;Ávila;2012;2;SL;20;82772;82772
11;Extremadura;06;Badajoz;2012;2;SL;76;1617635;1617635
04;Illes Balears;07;Illes Balears;2012;2;SL;253;3933082;3933082
09;Cataluña;08;Barcelona;2012;2;SL;1202;63777970;63777970
07;Castilla y León;09;Burgos;2012;2;SL;29;504561;504561
11;Extremadura;10;Cáceres;2012;2;SL;39;1008423;1008423
01;Andalucía;11;Cádiz;2012;2;SL;136;4808532;4808532
10;Comunitat Valenciana;12;Castelló / Castellón;2012;2;SL;103;1501005;1501005
08;Castilla-La Mancha;13;Ciudad Real;2012;2;SL;68;1329472;1329472
01;Andalucía;14;Córdoba;2012;2;SL;124;6188240;6188240
12;Galicia;15;Coruña, A;2012;2;SL;128;4917627;4917627
08;Castilla-La Mancha;16;Cuenca;2012;2;SL;28;541745;541745
09;Cataluña;17;Girona;2012;2;SL;132;2953827;2953827
01;Andalucía;18;Granada;2012;2;SL;122;4715292;4715292
08;Castilla-La Mancha;19;Guadalajara;2012;2;SL;31;337082;337082
16;País Vasco;20;Gipuzkoa;2012;2;SL;75;10631363;10631363
01;Andalucía;21;Huelva;2012;2;SL;63;896099;896099
02;Aragón;22;Huesca;2012;2;SL;27;2773738;2773738
01;Andalucía;23;Jaén;2012;2;SL;51;1015568;1015568
07;Castilla y León;24;León;2012;2;SL;46;889812;889812
09;Cataluña;25;Lleida;2012;2;SL;58;2751651;2751651
17;La Rioja;26;Rioja, La;2012;2;SL;39;322385;322385
12;Galicia;27;Lugo;2012;2;SL;37;1126724;1126724
13;Comunidad de Madrid;28;Madrid;2012;2;SL;1632;175535678;175535678
01;Andalucía;29;Málaga;2012;2;SL;376;13402536;13402536
14;Región de Murcia;30;Murcia;2012;2;SL;221;10636327;10636327
15;C. Foral de Navarra;31;Navarra;2012;2;SL;90;2391218;2391218
12;Galicia;32;Ourense;2012;2;SL;39;4553414;4553414
03;Principado de Asturias;33;Asturias;2012;2;SL;143;11121310;11121310
07;Castilla y León;34;Palencia;2012;2;SL;14;86718;86718
05;Canarias;35;Palmas, Las;2012;2;SL;160;8141430;8141430
12;Galicia;36;Pontevedra;2012;2;SL;168;6773203;6773203
07;Castilla y León;37;Salamanca;2012;2;SL;59;557043;557043
05;Canarias;38;Santa Cruz de Tenerife;2012;2;SL;74;3050952;3050952
06;Cantabria;39;Cantabria;2012;2;SL;63;8075757;8075757
07;Castilla y León;40;Segovia;2012;2;SL;15;627278;627278
01;Andalucía;41;Sevilla;2012;2;SL;347;67123207;67123207
07;Castilla y León;42;Soria;2012;2;SL;8;1558805;1558805
09;Cataluña;43;Tarragona;2012;2;SL;117;3019967;3019967
02;Aragón;44;Teruel;2012;2;SL;16;309357;309357
08;Castilla-La Mancha;45;Toledo;2012;2;SL;87;22925026;22925026
10;Comunitat Valenciana;46;València / Valencia;2012;2;SL;470;24590366;24590366
07;Castilla y León;47;Valladolid;2012;2;SL;68;433192;433192
16;País Vasco;48;Bizkaia;2012;2;SL;179;10046719;10046719
07;Castilla y León;49;Zamora;2012;2;SL;21;522898;522898
02;Aragón;50;Zaragoza;2012;2;SL;133;6034622;6034622
18;Ceuta;51;Ceuta;2012;2;SL;12;263854;263854
19;Melilla;52;Melilla;2012;2;SL;7;22900;22900
16;País Vasco;01;Araba / Álava;2012;2;Otras;1;21000;21000
08;Castilla-La Mancha;02;Albacete;2012;2;Otras;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2012;2;Otras;0;0;0
01;Andalucía;04;Almería;2012;2;Otras;1;616000;616000
07;Castilla y León;05;Ávila;2012;2;Otras;1;3010;3010
11;Extremadura;06;Badajoz;2012;2;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2012;2;Otras;1;200000;200000
09;Cataluña;08;Barcelona;2012;2;Otras;10;77645;77645
07;Castilla y León;09;Burgos;2012;2;Otras;0;0;0
11;Extremadura;10;Cáceres;2012;2;Otras;0;0;0
01;Andalucía;11;Cádiz;2012;2;Otras;3;6100;6100
10;Comunitat Valenciana;12;Castelló / Castellón;2012;2;Otras;1;6000;6000
08;Castilla-La Mancha;13;Ciudad Real;2012;2;Otras;0;0;0
01;Andalucía;14;Córdoba;2012;2;Otras;0;0;0
12;Galicia;15;Coruña, A;2012;2;Otras;3;6900;6900
08;Castilla-La Mancha;16;Cuenca;2012;2;Otras;0;0;0
09;Cataluña;17;Girona;2012;2;Otras;5;16500;16500
01;Andalucía;18;Granada;2012;2;Otras;1;5336100;5336100
08;Castilla-La Mancha;19;Guadalajara;2012;2;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2012;2;Otras;0;0;0
01;Andalucía;21;Huelva;2012;2;Otras;0;0;0
02;Aragón;22;Huesca;2012;2;Otras;1;3100;3100
01;Andalucía;23;Jaén;2012;2;Otras;0;0;0
07;Castilla y León;24;León;2012;2;Otras;0;0;0
09;Cataluña;25;Lleida;2012;2;Otras;0;0;0
17;La Rioja;26;Rioja, La;2012;2;Otras;0;0;0
12;Galicia;27;Lugo;2012;2;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2012;2;Otras;22;671100;631800
01;Andalucía;29;Málaga;2012;2;Otras;4;83575;83575
14;Región de Murcia;30;Murcia;2012;2;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2012;2;Otras;1;0;0
12;Galicia;32;Ourense;2012;2;Otras;1;500;500
03;Principado de Asturias;33;Asturias;2012;2;Otras;0;0;0
07;Castilla y León;34;Palencia;2012;2;Otras;0;0;0
05;Canarias;35;Palmas, Las;2012;2;Otras;2;7106;7106
12;Galicia;36;Pontevedra;2012;2;Otras;0;0;0
07;Castilla y León;37;Salamanca;2012;2;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2012;2;Otras;1;3000;3000
06;Cantabria;39;Cantabria;2012;2;Otras;0;0;0
07;Castilla y León;40;Segovia;2012;2;Otras;0;0;0
01;Andalucía;41;Sevilla;2012;2;Otras;3;123216;123216
07;Castilla y León;42;Soria;2012;2;Otras;0;0;0
09;Cataluña;43;Tarragona;2012;2;Otras;2;30000;30000
02;Aragón;44;Teruel;2012;2;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2012;2;Otras;1;10000;10000
10;Comunitat Valenciana;46;València / Valencia;2012;2;Otras;5;36500;36500
07;Castilla y León;47;Valladolid;2012;2;Otras;0;0;0
16;País Vasco;48;Bizkaia;2012;2;Otras;1;10000;10000
07;Castilla y León;49;Zamora;2012;2;Otras;0;0;0
02;Aragón;50;Zaragoza;2012;2;Otras;1;4000;4000
18;Ceuta;51;Ceuta;2012;2;Otras;0;0;0
19;Melilla;52;Melilla;2012;2;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2012;3;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2012;3;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2012;3;SA;1;60000;60000
01;Andalucía;04;Almería;2012;3;SA;0;0;0
07;Castilla y León;05;Ávila;2012;3;SA;0;0;0
11;Extremadura;06;Badajoz;2012;3;SA;0;0;0
04;Illes Balears;07;Illes Balears;2012;3;SA;0;0;0
09;Cataluña;08;Barcelona;2012;3;SA;9;17025404;16412138
07;Castilla y León;09;Burgos;2012;3;SA;0;0;0
11;Extremadura;10;Cáceres;2012;3;SA;0;0;0
01;Andalucía;11;Cádiz;2012;3;SA;1;60000;60000
10;Comunitat Valenciana;12;Castelló / Castellón;2012;3;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2012;3;SA;0;0;0
01;Andalucía;14;Córdoba;2012;3;SA;0;0;0
12;Galicia;15;Coruña, A;2012;3;SA;1;67200;67200
08;Castilla-La Mancha;16;Cuenca;2012;3;SA;0;0;0
09;Cataluña;17;Girona;2012;3;SA;1;60000;60000
01;Andalucía;18;Granada;2012;3;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2012;3;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2012;3;SA;0;0;0
01;Andalucía;21;Huelva;2012;3;SA;0;0;0
02;Aragón;22;Huesca;2012;3;SA;0;0;0
01;Andalucía;23;Jaén;2012;3;SA;1;3020;3020
07;Castilla y León;24;León;2012;3;SA;0;0;0
09;Cataluña;25;Lleida;2012;3;SA;1;153000;153000
17;La Rioja;26;Rioja, La;2012;3;SA;0;0;0
12;Galicia;27;Lugo;2012;3;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2012;3;SA;29;18200793;14315643
01;Andalucía;29;Málaga;2012;3;SA;3;200000;110000
14;Región de Murcia;30;Murcia;2012;3;SA;1;61000;61000
15;C. Foral de Navarra;31;Navarra;2012;3;SA;0;0;0
12;Galicia;32;Ourense;2012;3;SA;0;0;0
03;Principado de Asturias;33;Asturias;2012;3;SA;1;60000;40000
07;Castilla y León;34;Palencia;2012;3;SA;0;0;0
05;Canarias;35;Palmas, Las;2012;3;SA;0;0;0
12;Galicia;36;Pontevedra;2012;3;SA;1;60000;15000
07;Castilla y León;37;Salamanca;2012;3;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2012;3;SA;2;10200000;10050000
06;Cantabria;39;Cantabria;2012;3;SA;2;120000;75000
07;Castilla y León;40;Segovia;2012;3;SA;0;0;0
01;Andalucía;41;Sevilla;2012;3;SA;1;14520000;3630000
07;Castilla y León;42;Soria;2012;3;SA;1;350000;350000
09;Cataluña;43;Tarragona;2012;3;SA;0;0;0
02;Aragón;44;Teruel;2012;3;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2012;3;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2012;3;SA;5;300110;213033
07;Castilla y León;47;Valladolid;2012;3;SA;0;0;0
16;País Vasco;48;Bizkaia;2012;3;SA;2;1260000;660000
07;Castilla y León;49;Zamora;2012;3;SA;0;0;0
02;Aragón;50;Zaragoza;2012;3;SA;1;76000;32004
18;Ceuta;51;Ceuta;2012;3;SA;0;0;0
19;Melilla;52;Melilla;2012;3;SA;0;0;0
16;País Vasco;01;Araba / Álava;2012;3;SL;58;3077300;3077300
08;Castilla-La Mancha;02;Albacete;2012;3;SL;65;630438;630438
10;Comunitat Valenciana;03;Alacant / Alicante;2012;3;SL;400;7045636;7045636
01;Andalucía;04;Almería;2012;3;SL;126;6741907;6741907
07;Castilla y León;05;Ávila;2012;3;SL;13;702263;702263
11;Extremadura;06;Badajoz;2012;3;SL;90;1012606;1012606
04;Illes Balears;07;Illes Balears;2012;3;SL;306;8458641;8458641
09;Cataluña;08;Barcelona;2012;3;SL;1249;30271035;30271035
07;Castilla y León;09;Burgos;2012;3;SL;31;552918;552918
11;Extremadura;10;Cáceres;2012;3;SL;41;688613;688613
01;Andalucía;11;Cádiz;2012;3;SL;156;17539289;17539289
10;Comunitat Valenciana;12;Castelló / Castellón;2012;3;SL;72;2301954;2301954
08;Castilla-La Mancha;13;Ciudad Real;2012;3;SL;75;1200186;1200186
01;Andalucía;14;Córdoba;2012;3;SL;130;4145006;4145006
12;Galicia;15;Coruña, A;2012;3;SL;156;7189800;7189800
08;Castilla-La Mancha;16;Cuenca;2012;3;SL;34;288836;288836
09;Cataluña;17;Girona;2012;3;SL;169;9724077;9724077
01;Andalucía;18;Granada;2012;3;SL;158;5161322;5161322
08;Castilla-La Mancha;19;Guadalajara;2012;3;SL;44;315254;315254
16;País Vasco;20;Gipuzkoa;2012;3;SL;96;1884713;1884713
01;Andalucía;21;Huelva;2012;3;SL;70;793758;793758
02;Aragón;22;Huesca;2012;3;SL;31;1645278;1645278
01;Andalucía;23;Jaén;2012;3;SL;46;1046145;1046145
07;Castilla y León;24;León;2012;3;SL;47;357475;357475
09;Cataluña;25;Lleida;2012;3;SL;67;432286;432286
17;La Rioja;26;Rioja, La;2012;3;SL;45;2431986;2431986
12;Galicia;27;Lugo;2012;3;SL;28;171327;171327
13;Comunidad de Madrid;28;Madrid;2012;3;SL;1800;54741863;54741863
01;Andalucía;29;Málaga;2012;3;SL;492;14885465;14885465
14;Región de Murcia;30;Murcia;2012;3;SL;290;7212585;7212585
15;C. Foral de Navarra;31;Navarra;2012;3;SL;93;5725338;5725338
12;Galicia;32;Ourense;2012;3;SL;44;824677;824677
03;Principado de Asturias;33;Asturias;2012;3;SL;127;3703225;3703225
07;Castilla y León;34;Palencia;2012;3;SL;12;719480;719480
05;Canarias;35;Palmas, Las;2012;3;SL;149;2631132;2631132
12;Galicia;36;Pontevedra;2012;3;SL;164;5291710;5291710
07;Castilla y León;37;Salamanca;2012;3;SL;42;1083121;1083121
05;Canarias;38;Santa Cruz de Tenerife;2012;3;SL;155;1398924;1398924
06;Cantabria;39;Cantabria;2012;3;SL;72;695805;695805
07;Castilla y León;40;Segovia;2012;3;SL;20;309126;309126
01;Andalucía;41;Sevilla;2012;3;SL;360;10697060;10697060
07;Castilla y León;42;Soria;2012;3;SL;9;608976;608976
09;Cataluña;43;Tarragona;2012;3;SL;126;4865759;4865759
02;Aragón;44;Teruel;2012;3;SL;12;78118;78118
08;Castilla-La Mancha;45;Toledo;2012;3;SL;117;5834814;5834814
10;Comunitat Valenciana;46;València / Valencia;2012;3;SL;395;36505717;36505717
07;Castilla y León;47;Valladolid;2012;3;SL;87;1354351;1354351
16;País Vasco;48;Bizkaia;2012;3;SL;164;9136022;9136022
07;Castilla y León;49;Zamora;2012;3;SL;22;230528;230528
02;Aragón;50;Zaragoza;2012;3;SL;175;10661821;10661821
18;Ceuta;51;Ceuta;2012;3;SL;7;51822;51822
19;Melilla;52;Melilla;2012;3;SL;6;33900;33900
16;País Vasco;01;Araba / Álava;2012;3;Otras;0;0;0
08;Castilla-La Mancha;02;Albacete;2012;3;Otras;1;3010;3010
10;Comunitat Valenciana;03;Alacant / Alicante;2012;3;Otras;0;0;0
01;Andalucía;04;Almería;2012;3;Otras;1;8000;8000
07;Castilla y León;05;Ávila;2012;3;Otras;0;0;0
11;Extremadura;06;Badajoz;2012;3;Otras;1;8000;8000
04;Illes Balears;07;Illes Balears;2012;3;Otras;0;0;0
09;Cataluña;08;Barcelona;2012;3;Otras;10;6744753;6424728
07;Castilla y León;09;Burgos;2012;3;Otras;0;0;0
11;Extremadura;10;Cáceres;2012;3;Otras;1;6000;6000
01;Andalucía;11;Cádiz;2012;3;Otras;1;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2012;3;Otras;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2012;3;Otras;0;0;0
01;Andalucía;14;Córdoba;2012;3;Otras;0;0;0
12;Galicia;15;Coruña, A;2012;3;Otras;1;1000;1000
08;Castilla-La Mancha;16;Cuenca;2012;3;Otras;1;45;45
09;Cataluña;17;Girona;2012;3;Otras;1;3000;3000
01;Andalucía;18;Granada;2012;3;Otras;3;69000;69000
08;Castilla-La Mancha;19;Guadalajara;2012;3;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2012;3;Otras;1;10000;10000
01;Andalucía;21;Huelva;2012;3;Otras;0;0;0
02;Aragón;22;Huesca;2012;3;Otras;0;0;0
01;Andalucía;23;Jaén;2012;3;Otras;0;0;0
07;Castilla y León;24;León;2012;3;Otras;0;0;0
09;Cataluña;25;Lleida;2012;3;Otras;1;3000;3000
17;La Rioja;26;Rioja, La;2012;3;Otras;0;0;0
12;Galicia;27;Lugo;2012;3;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2012;3;Otras;9;3339375;3339375
01;Andalucía;29;Málaga;2012;3;Otras;0;0;0
14;Región de Murcia;30;Murcia;2012;3;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2012;3;Otras;1;6000;6000
12;Galicia;32;Ourense;2012;3;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2012;3;Otras;0;0;0
07;Castilla y León;34;Palencia;2012;3;Otras;0;0;0
05;Canarias;35;Palmas, Las;2012;3;Otras;1;0;0
12;Galicia;36;Pontevedra;2012;3;Otras;0;0;0
07;Castilla y León;37;Salamanca;2012;3;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2012;3;Otras;2;67394;67394
06;Cantabria;39;Cantabria;2012;3;Otras;0;0;0
07;Castilla y León;40;Segovia;2012;3;Otras;0;0;0
01;Andalucía;41;Sevilla;2012;3;Otras;4;3000;3000
07;Castilla y León;42;Soria;2012;3;Otras;0;0;0
09;Cataluña;43;Tarragona;2012;3;Otras;1;27788;27788
02;Aragón;44;Teruel;2012;3;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2012;3;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2012;3;Otras;4;106745;106745
07;Castilla y León;47;Valladolid;2012;3;Otras;0;0;0
16;País Vasco;48;Bizkaia;2012;3;Otras;3;36000;36000
07;Castilla y León;49;Zamora;2012;3;Otras;0;0;0
02;Aragón;50;Zaragoza;2012;3;Otras;0;0;0
18;Ceuta;51;Ceuta;2012;3;Otras;0;0;0
19;Melilla;52;Melilla;2012;3;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2012;4;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2012;4;SA;1;100000;100000
10;Comunitat Valenciana;03;Alacant / Alicante;2012;4;SA;1;60025;15006
01;Andalucía;04;Almería;2012;4;SA;1;60000;15000
07;Castilla y León;05;Ávila;2012;4;SA;0;0;0
11;Extremadura;06;Badajoz;2012;4;SA;2;1029112;983887
04;Illes Balears;07;Illes Balears;2012;4;SA;1;60000;15000
09;Cataluña;08;Barcelona;2012;4;SA;5;12256400;12192800
07;Castilla y León;09;Burgos;2012;4;SA;0;0;0
11;Extremadura;10;Cáceres;2012;4;SA;0;0;0
01;Andalucía;11;Cádiz;2012;4;SA;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2012;4;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2012;4;SA;0;0;0
01;Andalucía;14;Córdoba;2012;4;SA;0;0;0
12;Galicia;15;Coruña, A;2012;4;SA;1;60000;15000
08;Castilla-La Mancha;16;Cuenca;2012;4;SA;0;0;0
09;Cataluña;17;Girona;2012;4;SA;1;60000;60000
01;Andalucía;18;Granada;2012;4;SA;1;60000;60000
08;Castilla-La Mancha;19;Guadalajara;2012;4;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2012;4;SA;0;0;0
01;Andalucía;21;Huelva;2012;4;SA;0;0;0
02;Aragón;22;Huesca;2012;4;SA;0;0;0
01;Andalucía;23;Jaén;2012;4;SA;1;90000;90000
07;Castilla y León;24;León;2012;4;SA;0;0;0
09;Cataluña;25;Lleida;2012;4;SA;0;0;0
17;La Rioja;26;Rioja, La;2012;4;SA;0;0;0
12;Galicia;27;Lugo;2012;4;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2012;4;SA;13;29922035;29762035
01;Andalucía;29;Málaga;2012;4;SA;1;60000;15000
14;Región de Murcia;30;Murcia;2012;4;SA;0;0;0
15;C. Foral de Navarra;31;Navarra;2012;4;SA;0;0;0
12;Galicia;32;Ourense;2012;4;SA;0;0;0
03;Principado de Asturias;33;Asturias;2012;4;SA;2;560000;545000
07;Castilla y León;34;Palencia;2012;4;SA;0;0;0
05;Canarias;35;Palmas, Las;2012;4;SA;0;0;0
12;Galicia;36;Pontevedra;2012;4;SA;1;60000;60000
07;Castilla y León;37;Salamanca;2012;4;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2012;4;SA;2;200000;200000
06;Cantabria;39;Cantabria;2012;4;SA;0;0;0
07;Castilla y León;40;Segovia;2012;4;SA;0;0;0
01;Andalucía;41;Sevilla;2012;4;SA;3;420000;420000
07;Castilla y León;42;Soria;2012;4;SA;0;0;0
09;Cataluña;43;Tarragona;2012;4;SA;1;70200;70200
02;Aragón;44;Teruel;2012;4;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2012;4;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2012;4;SA;3;670000;249000
07;Castilla y León;47;Valladolid;2012;4;SA;1;70000;17500
16;País Vasco;48;Bizkaia;2012;4;SA;1;60000;15000
07;Castilla y León;49;Zamora;2012;4;SA;0;0;0
02;Aragón;50;Zaragoza;2012;4;SA;0;0;0
18;Ceuta;51;Ceuta;2012;4;SA;0;0;0
19;Melilla;52;Melilla;2012;4;SA;0;0;0
16;País Vasco;01;Araba / Álava;2012;4;SL;36;454947;454947
08;Castilla-La Mancha;02;Albacete;2012;4;SL;50;401730;401730
10;Comunitat Valenciana;03;Alacant / Alicante;2012;4;SL;349;10811040;10811040
01;Andalucía;04;Almería;2012;4;SL;111;4553206;4553206
07;Castilla y León;05;Ávila;2012;4;SL;16;175894;175894
11;Extremadura;06;Badajoz;2012;4;SL;59;690916;690916
04;Illes Balears;07;Illes Balears;2012;4;SL;223;6633813;6633813
09;Cataluña;08;Barcelona;2012;4;SL;1085;44883932;44883932
07;Castilla y León;09;Burgos;2012;4;SL;29;1439001;1439001
11;Extremadura;10;Cáceres;2012;4;SL;37;1793925;1793925
01;Andalucía;11;Cádiz;2012;4;SL;110;1708744;1708744
10;Comunitat Valenciana;12;Castelló / Castellón;2012;4;SL;69;1168292;1168292
08;Castilla-La Mancha;13;Ciudad Real;2012;4;SL;37;1902827;1902827
01;Andalucía;14;Córdoba;2012;4;SL;84;1858220;1858220
12;Galicia;15;Coruña, A;2012;4;SL;143;6336055;6336055
08;Castilla-La Mancha;16;Cuenca;2012;4;SL;19;131880;131880
09;Cataluña;17;Girona;2012;4;SL;114;1352304;1352304
01;Andalucía;18;Granada;2012;4;SL;119;11026721;11026721
08;Castilla-La Mancha;19;Guadalajara;2012;4;SL;26;483462;483462
16;País Vasco;20;Gipuzkoa;2012;4;SL;77;3843386;3843386
01;Andalucía;21;Huelva;2012;4;SL;55;365637;365637
02;Aragón;22;Huesca;2012;4;SL;34;3262865;3262865
01;Andalucía;23;Jaén;2012;4;SL;41;570817;570817
07;Castilla y León;24;León;2012;4;SL;47;491597;491597
09;Cataluña;25;Lleida;2012;4;SL;64;956044;956044
